DATE,GAME_ID,HOME_TEAM,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,VISITOR_TEAM,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,114,0.483,0.667,0.375,20,61,Utah,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,134,0.571,0.8,0.468,41,56,Charlotte,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,104,0.458,0.667,0.41,29,47,Washington,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,134,0.546,0.545,0.457,32,60,San Antonio,96,0.355,0.655,0.262,21,44,1
2022-10-03,12200013,L.A. Clippers,102,0.383,0.758,0.395,21,44,Portland,97,0.397,0.771,0.286,18,46,1
2022-10-03,12200012,L.A. Lakers,75,0.312,0.625,0.233,17,49,Sacramento,105,0.408,0.632,0.231,25,54,0
2022-10-03,12200011,Denver,101,0.411,0.739,0.303,20,43,Oklahoma City,112,0.488,0.68,0.371,25,52,0
2022-10-03,12200010,Memphis,109,0.439,0.794,0.278,27,50,Orlando,97,0.393,0.692,0.333,23,38,1
2022-10-03,12200009,Brooklyn,108,0.462,0.735,0.333,25,43,Philadelphia,127,0.407,0.96,0.341,26,56,0
2022-10-03,12200013,L.A. Clippers,102,0.383,0.758,0.395,21,44,Portland,97,0.397,0.771,0.286,18,46,1
2022-10-03,12200012,L.A. Lakers,75,0.312,0.625,0.233,17,49,Sacramento,105,0.408,0.632,0.231,25,54,0
2022-10-03,12200011,Denver,101,0.411,0.739,0.303,20,43,Oklahoma City,112,0.488,0.68,0.371,25,52,0
2022-10-03,12200010,Memphis,109,0.439,0.794,0.278,27,50,Orlando,97,0.393,0.692,0.333,23,38,1
2022-10-03,12200009,Brooklyn,108,0.462,0.735,0.333,25,43,Philadelphia,127,0.407,0.96,0.341,26,56,0
2022-10-03,12200013,L.A. Clippers,102,0.383,0.758,0.395,21,44,Portland,97,0.397,0.771,0.286,18,46,1
2022-10-03,12200012,L.A. Lakers,75,0.312,0.625,0.233,17,49,Sacramento,105,0.408,0.632,0.231,25,54,0
2022-10-03,12200011,Denver,101,0.411,0.739,0.303,20,43,Oklahoma City,112,0.488,0.68,0.371,25,52,0
2022-10-03,12200010,Memphis,109,0.439,0.794,0.278,27,50,Orlando,97,0.393,0.692,0.333,23,38,1
2022-10-03,12200009,Brooklyn,108,0.462,0.735,0.333,25,43,Philadelphia,127,0.407,0.96,0.341,26,56,0
2022-10-03,12200013,L.A. Clippers,102,0.383,0.758,0.395,21,44,Portland,97,0.397,0.771,0.286,18,46,1
2022-10-03,12200012,L.A. Lakers,75,0.312,0.625,0.233,17,49,Sacramento,105,0.408,0.632,0.231,25,54,0
2022-10-03,12200011,Denver,101,0.411,0.739,0.303,20,43,Oklahoma City,112,0.488,0.68,0.371,25,52,0
2022-10-03,12200010,Memphis,109,0.439,0.794,0.278,27,50,Orlando,97,0.393,0.692,0.333,23,38,1
2022-10-03,12200009,Brooklyn,108,0.462,0.735,0.333,25,43,Philadelphia,127,0.407,0.96,0.341,26,56,0
2022-10-03,12200013,L.A. Clippers,102,0.383,0.758,0.395,21,44,Portland,97,0.397,0.771,0.286,18,46,1
2022-10-03,12200012,L.A. Lakers,75,0.312,0.625,0.233,17,49,Sacramento,105,0.408,0.632,0.231,25,54,0
2022-10-03,12200011,Denver,101,0.411,0.739,0.303,20,43,Oklahoma City,112,0.488,0.68,0.371,25,52,0
2022-10-03,12200010,Memphis,109,0.439,0.794,0.278,27,50,Orlando,97,0.393,0.692,0.333,23,38,1
2022-10-03,12200009,Brooklyn,108,0.462,0.735,0.333,25,43,Philadelphia,127,0.407,0.96,0.341,26,56,0
2022-10-03,12200013,L.A. Clippers,102,0.383,0.758,0.395,21,44,Portland,97,0.397,0.771,0.286,18,46,1
2022-10-03,12200012,L.A. Lakers,75,0.312,0.625,0.233,17,49,Sacramento,105,0.408,0.632,0.231,25,54,0
2022-10-03,12200011,Denver,101,0.411,0.739,0.303,20,43,Oklahoma City,112,0.488,0.68,0.371,25,52,0
2022-10-03,12200010,Memphis,109,0.439,0.794,0.278,27,50,Orlando,97,0.393,0.692,0.333,23,38,1
2022-10-03,12200009,Brooklyn,108,0.462,0.735,0.333,25,43,Philadelphia,127,0.407,0.96,0.341,26,56,0
2022-10-03,12200013,L.A. Clippers,102,0.383,0.758,0.395,21,44,Portland,97,0.397,0.771,0.286,18,46,1
2022-10-03,12200012,L.A. Lakers,75,0.312,0.625,0.233,17,49,Sacramento,105,0.408,0.632,0.231,25,54,0
2022-10-03,12200011,Denver,101,0.411,0.739,0.303,20,43,Oklahoma City,112,0.488,0.68,0.371,25,52,0
2022-10-03,12200010,Memphis,109,0.439,0.794,0.278,27,50,Orlando,97,0.393,0.692,0.333,23,38,1
2022-10-03,12200009,Brooklyn,108,0.462,0.735,0.333,25,43,Philadelphia,127,0.407,0.96,0.341,26,56,0
2022-10-03,12200013,L.A. Clippers,102,0.383,0.758,0.395,21,44,Portland,97,0.397,0.771,0.286,18,46,1
2022-10-03,12200012,L.A. Lakers,75,0.312,0.625,0.233,17,49,Sacramento,105,0.408,0.632,0.231,25,54,0
2022-10-03,12200011,Denver,101,0.411,0.739,0.303,20,43,Oklahoma City,112,0.488,0.68,0.371,25,52,0
2022-10-03,12200010,Memphis,109,0.439,0.794,0.278,27,50,Orlando,97,0.393,0.692,0.333,23,38,1
2022-10-03,12200009,Brooklyn,108,0.462,0.735,0.333,25,43,Philadelphia,127,0.407,0.96,0.341,26,56,0
2022-10-03,12200013,L.A. Clippers,102,0.383,0.758,0.395,21,44,Portland,97,0.397,0.771,0.286,18,46,1
2022-10-03,12200012,L.A. Lakers,75,0.312,0.625,0.233,17,49,Sacramento,105,0.408,0.632,0.231,25,54,0
2022-10-03,12200011,Denver,101,0.411,0.739,0.303,20,43,Oklahoma City,112,0.488,0.68,0.371,25,52,0
2022-10-03,12200010,Memphis,109,0.439,0.794,0.278,27,50,Orlando,97,0.393,0.692,0.333,23,38,1
2022-10-03,12200009,Brooklyn,108,0.462,0.735,0.333,25,43,Philadelphia,127,0.407,0.96,0.341,26,56,0
2022-10-03,12200013,L.A. Clippers,102,0.383,0.758,0.395,21,44,Portland,97,0.397,0.771,0.286,18,46,1
2022-10-03,12200012,L.A. Lakers,75,0.312,0.625,0.233,17,49,Sacramento,105,0.408,0.632,0.231,25,54,0
2022-10-03,12200011,Denver,101,0.411,0.739,0.303,20,43,Oklahoma City,112,0.488,0.68,0.371,25,52,0
2022-10-03,12200010,Memphis,109,0.439,0.794,0.278,27,50,Orlando,97,0.393,0.692,0.333,23,38,1
2022-10-03,12200009,Brooklyn,108,0.462,0.735,0.333,25,43,Philadelphia,127,0.407,0.96,0.341,26,56,0
