DATE,GAME_ID,HOME_TEAM,HOME_TEAM_LVL,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,VISITOR_TEAM,VISITOR_TEAM_LVL,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-09-30,12200001,Washington,하위팀,87,0.369,0.633,0.171,20,44,Golden State,중위팀,96,0.367,0.775,0.269,18,62,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-01,12200003,Milwaukee,상위팀,102,0.43,0.714,0.351,22,50,Memphis,상위팀,107,0.494,0.724,0.357,25,41,0
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-02,12200006,Toronto,중위팀,114,0.483,0.667,0.375,20,61,Utah,중위팀,82,0.323,0.588,0.25,21,46,1
2022-10-02,12200005,Boston,상위팀,134,0.571,0.8,0.468,41,56,Charlotte,하위팀,93,0.347,0.643,0.152,13,43,1
2022-10-02,12200004,Golden State,중위팀,104,0.458,0.667,0.41,29,47,Washington,하위팀,95,0.353,0.9,0.242,23,46,1
2022-10-02,12200007,Houston,하위팀,134,0.546,0.545,0.457,32,60,San Antonio,하위팀,96,0.355,0.655,0.262,21,44,1
2022-10-03,12200013,L.A. Clippers,중위팀,102,0.383,0.758,0.395,21,44,Portland,중위팀,97,0.397,0.771,0.286,18,46,1
2022-10-03,12200012,L.A. Lakers,중위팀,75,0.312,0.625,0.233,17,49,Sacramento,중위팀,105,0.408,0.632,0.231,25,54,0
2022-10-03,12200011,Denver,상위팀,101,0.411,0.739,0.303,20,43,Oklahoma City,중위팀,112,0.488,0.68,0.371,25,52,0
2022-10-03,12200010,Memphis,상위팀,109,0.439,0.794,0.278,27,50,Orlando,하위팀,97,0.393,0.692,0.333,23,38,1
2022-10-03,12200009,Brooklyn,상위팀,108,0.462,0.735,0.333,25,43,Philadelphia,상위팀,127,0.407,0.96,0.341,26,56,0
2022-10-03,12200013,L.A. Clippers,중위팀,102,0.383,0.758,0.395,21,44,Portland,중위팀,97,0.397,0.771,0.286,18,46,1
2022-10-03,12200012,L.A. Lakers,중위팀,75,0.312,0.625,0.233,17,49,Sacramento,중위팀,105,0.408,0.632,0.231,25,54,0
2022-10-03,12200011,Denver,상위팀,101,0.411,0.739,0.303,20,43,Oklahoma City,중위팀,112,0.488,0.68,0.371,25,52,0
2022-10-03,12200010,Memphis,상위팀,109,0.439,0.794,0.278,27,50,Orlando,하위팀,97,0.393,0.692,0.333,23,38,1
2022-10-03,12200009,Brooklyn,상위팀,108,0.462,0.735,0.333,25,43,Philadelphia,상위팀,127,0.407,0.96,0.341,26,56,0
2022-10-03,12200013,L.A. Clippers,중위팀,102,0.383,0.758,0.395,21,44,Portland,중위팀,97,0.397,0.771,0.286,18,46,1
2022-10-03,12200012,L.A. Lakers,중위팀,75,0.312,0.625,0.233,17,49,Sacramento,중위팀,105,0.408,0.632,0.231,25,54,0
2022-10-03,12200011,Denver,상위팀,101,0.411,0.739,0.303,20,43,Oklahoma City,중위팀,112,0.488,0.68,0.371,25,52,0
2022-10-03,12200010,Memphis,상위팀,109,0.439,0.794,0.278,27,50,Orlando,하위팀,97,0.393,0.692,0.333,23,38,1
2022-10-03,12200009,Brooklyn,상위팀,108,0.462,0.735,0.333,25,43,Philadelphia,상위팀,127,0.407,0.96,0.341,26,56,0
2022-10-03,12200013,L.A. Clippers,중위팀,102,0.383,0.758,0.395,21,44,Portland,중위팀,97,0.397,0.771,0.286,18,46,1
2022-10-03,12200012,L.A. Lakers,중위팀,75,0.312,0.625,0.233,17,49,Sacramento,중위팀,105,0.408,0.632,0.231,25,54,0
